hostId,hostUrl,hostName,hostAbout,hostResponseTime,hostResponseRate,hostAcceptanceRate,hostIsSuperhost,hostPictureUrl,hostSince
4672399,https://www.airbnb.com/users/show/4672399,Kieran,I am originally from New York but have lived in Dublin Ireland for 20 years. I am the mother of an amazing teenage boy who is the light of my life. My professional life has always been in the area of social justice and I have worked for Amnesty International for the last 10 years. I am also a sculptor working in clay and recycled and found materials. I love showing people around Dublin and telling them all the history and stories I have learned over the years.,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/52f160a9-1f7e-4289-bf73-3b85af103d76.jpg?aki_policy=profile_x_medium,2013-01-12
46647780,https://www.airbnb.com/users/show/46647780,Elaine,,within an hour,98,94,false,https://a0.muscache.com/im/pictures/user/447c2282-8df6-40f2-aed9-9c63099ad279.jpg?aki_policy=profile_x_medium,2015-10-15
83739462,https://www.airbnb.com/users/show/83739462,Colette,I must admit I like doing the b&b because it gives me the opportunities to meet nice people. I’m a hairdresser and I have 2 grown up daughters.,within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/52ea6978-0722-4451-8c87-e5662494b51c.jpg?aki_policy=profile_x_medium,2016-07-14
274929205,https://www.airbnb.com/users/show/274929205,Barry,"I've been hosting at this location for 2 years, and work hard to maintain my Superhost status and 4.9-star average. Hosting affords me a flexible lifestyle with some free time during the day to pursue my interests in design and innovation. I live-in, tend to the house daily and I am always available when needed while respecting guests space and privacy. Social if the occasion arises naturally. I look forward to meeting you.",within an hour,100,91,true,https://a0.muscache.com/im/pictures/user/e04c579d-a0b3-443c-8b24-845367365094.jpg?aki_policy=profile_x_medium,2019-07-10
36557513,https://www.airbnb.com/users/show/36557513,Lesa,,within an hour,100,88,false,https://a0.muscache.com/im/pictures/user/e6927fb8-c86a-4ad2-a730-b0f46b04d4c0.jpg?aki_policy=profile_x_medium,2015-06-23
59038992,https://www.airbnb.com/users/show/59038992,Rudy,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/772ddf92-7368-4fab-8992-65b80d2f7937.jpg?aki_policy=profile_x_medium,2016-02-16
301314723,https://www.airbnb.com/users/show/301314723,Marius,,N/A,0,96,true,https://a0.muscache.com/im/pictures/user/e16cc58e-a9a0-43ef-bd4c-07cb04b052da.jpg?aki_policy=profile_x_medium,2019-10-09
151813205,https://www.airbnb.com/users/show/151813205,Gerard,Family man,N/A,0,100,true,https://a0.muscache.com/im/pictures/user/e78c6e55-af12-4910-a530-358e9e65ca5c.jpg?aki_policy=profile_x_medium,2017-09-23
310835509,https://www.airbnb.com/users/show/310835509,TravelNest,"Hello, we are the TravelNest Team offering more than 1,500 properties worldwide. From quaint cottages in the country to villas by the sea and luxury homes in the city centre, we have something for everyone. If you have any questions please do not hesitate to get in touch.",within an hour,99,99,false,https://a0.muscache.com/im/pictures/user/635f5588-53ad-4fba-96a2-45edff6e08f9.jpg?aki_policy=profile_x_medium,2019-11-20
266123186,https://www.airbnb.com/users/show/266123186,Elo,I am young professional who enjoy meeting new people and travelling. I have a lovely bedroom to rent. I am happy to accommodate long term stay. Looking forward to meeting you,within an hour,100,99,false,https://a0.muscache.com/im/pictures/user/398bf74f-2759-4a02-9203-ff9d67180da5.jpg?aki_policy=profile_x_medium,2019-06-03
277709526,https://www.airbnb.com/users/show/277709526,Erim Taylan,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/6d9119fa-327e-4b3a-850e-af0cab35e6c1.jpg?aki_policy=profile_x_medium,2019-07-20
47985330,https://www.airbnb.com/users/show/47985330,Peter,,within an hour,100,100,false,https://a0.muscache.com/im/pictures/user/f230ab1b-b0bd-43bc-a1bc-f18721d6ebbc.jpg?aki_policy=profile_x_medium,2015-11-02
70154490,https://www.airbnb.com/users/show/70154490,Gavin  RG,I love travelling and as a host I try to make people stay as comfortable as possible,within a day,83,83,false,https://a0.muscache.com/im/pictures/user/b5acf626-7c19-49d6-b19d-f5df0963d77e.jpg?aki_policy=profile_x_medium,2016-05-03
41707734,https://www.airbnb.com/users/show/41707734,Sarah,,within a day,100,0,false,https://a0.muscache.com/im/users/41707734/profile_pic/1439991728/original.jpg?aki_policy=profile_x_medium,2015-08-17
272785760,https://www.airbnb.com/users/show/272785760,Thomas,I am at University and managing this property for my mother to help pay my fees.,within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/091bd6f1-758a-46fd-8b80-fc92b09f2c5d.jpg?aki_policy=profile_x_medium,2019-07-01
95237228,https://www.airbnb.com/users/show/95237228,Chris,I am a friendly outgoing person who enjoys life and loves meeting new people. I love music and travel and enjoy walks by the canal. I look forward to welcoming you to my apartment and will do my very best to ensure that your stay is perfect.,within a few hours,83,96,false,https://a0.muscache.com/im/pictures/user/4982d576-ffb2-48a9-9a71-e96bdf3ef27b.jpg?aki_policy=profile_x_medium,2016-09-15
99609519,https://www.airbnb.com/users/show/99609519,Angela,Female,within an hour,100,98,false,https://a0.muscache.com/im/pictures/user/b869dc32-ff39-404d-978b-718d28925070.jpg?aki_policy=profile_x_medium,2016-10-14
26385100,https://www.airbnb.com/users/show/26385100,Gemmamarie,,N/A,0,0,false,https://a0.muscache.com/im/users/26385100/profile_pic/1421721909/original.jpg?aki_policy=profile_x_medium,2015-01-19
118619533,https://www.airbnb.com/users/show/118619533,Katie,"Hi, I'm Katie. I'm a nurse specialising in emergency medicine. I've recently returned from working in Africa and am excited to be putting roots down close to my family in the beautiful city of Dublin. I love meeting people and look forward to welcoming you to my stylish, quirky redbrick house in Dublin's lovely neighbourhood of Stoneybatter.",N/A,0,81,true,https://a0.muscache.com/im/pictures/user/dbab91ab-f7f2-4b74-b706-e8f559a0c7b8.jpg?aki_policy=profile_x_medium,2017-03-01
187154879,https://www.airbnb.com/users/show/187154879,Art,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/8647dd13-4008-4e28-b595-9899c30f9282.jpg?aki_policy=profile_x_medium,2018-04-30
31673143,https://www.airbnb.com/users/show/31673143,Geraldine,"Married 25 years with a Family of three sons, Love Inishowen and what it has to offer the many visitors.",within a few hours,100,100,false,https://a0.muscache.com/im/users/31673143/profile_pic/1429653727/original.jpg?aki_policy=profile_x_medium,2015-04-21
163312513,https://www.airbnb.com/users/show/163312513,Dublin Central Suites,"Situated in the heart of Dublin, Dublin Central Suites feature 22 elegantly furnished self-catering apartments with free WiFi, fully equipped kitchen, a dining area and a 24 hour reception desk. Located just off Dorset Street (N1), the serviced apartments are less than 15 minutes’ (10km) drive from Dublin Airport and 10 minutes’ walk from Dublin’s main shopping and entertainment streets including Henry Street and Grafton Street which are ideal places to visit for the shopaholics. The nearest LUAS (Tram) stop at Parnell Square is also less than 10 minutes’ walk (900m) away. Football fans will find themselves in the close proximity of Croke Park which is only 8 minutes’ walk (700m) away. Airlink Express bus stop is also down the road from the apartments on Lower Gardiner Street. All apartments are fitted with large LED Smart TVs with large selection of satellite TV channels and feature a digital safe, fridge/freezer, kettle, toaster, cooker and a work desk. Private bathrooms feature power showers and free toiletries. Washing machines are available on site. Most apartments feature sofa beds and are ideal for families, larger groups or business travellers who seek privacy and comfort of home only an apartment can offer. There are no parking spaces at the property however, there is ample street parking and a large car park is only 2 minutes’ drive away. The car park costs €15 per day.",N/A,0,0,false,https://a0.muscache.com/im/pictures/user/f4886ba0-3565-46c0-8c57-314fc7aaddb8.jpg?aki_policy=profile_x_medium,2017-12-19
1577086,https://www.airbnb.com/users/show/1577086,New,,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/5f36d3c4-c4cc-48e8-9905-497d6122c5de.jpg?aki_policy=profile_x_medium,2012-01-07
124169987,https://www.airbnb.com/users/show/124169987,Pauline,Je serai heureuse de vous accueillir dans mon appartement a paris! J’adore recevoir et rencontrer de nouvelles personnes du monde entier!,N/A,0,0,false,https://a0.muscache.com/im/pictures/user/e0a6c763-bf9c-4531-8987-7c185e8397f7.jpg?aki_policy=profile_x_medium,2017-04-04
148621352,https://www.airbnb.com/users/show/148621352,Ian,"Hi my name is Ian, I am from Donegal and I am very passionate about tourism in this area. I enjoy meeting new people from all over the world and telling them about the beautiful place that I get to call home. I am happy to answer any questions you may have about my listings, just send me a message.",within a few hours,100,83,true,https://a0.muscache.com/im/pictures/user/d74b8ff2-0e12-4297-93db-ff575abd6677.jpg?aki_policy=profile_x_medium,2017-09-01
20349927,https://www.airbnb.com/users/show/20349927,Nir,"I'm a 30-year Hi-Tech Employee in Dublin. love to travel, love Dublin&Tel Aviv, going to the beach a lot and going out too much:) i do a lot of sports and love spending time with my friends and family.",N/A,0,100,false,https://a0.muscache.com/im/users/20349927/profile_pic/1408625925/original.jpg?aki_policy=profile_x_medium,2014-08-21
124198523,https://www.airbnb.com/users/show/124198523,Emmet,"Love travel and spending summers in other countries and have done for years. Love Airbnb as it gives me the opportunity to meet lots of new people from all over the world. Dublin is a great city for those who know so thank you for dropping by. So, a little about Me, Im interested in Reading, History, Art, Architecture & I love Music too. Hope you love my space here in Dublin. It may just be the best located place here in Dublin. Though, don't take my word for it ! Hope to Welcome you soon.",within a day,50,94,false,https://a0.muscache.com/im/pictures/user/5d0b6b59-6a82-40a3-967f-356c83ca9fc1.jpg?aki_policy=profile_x_medium,2017-04-04
38892638,https://www.airbnb.com/users/show/38892638,Sandeep,"Hi All, welcome on my profile",N/A,0,100,false,https://a0.muscache.com/im/pictures/user/52ecfa48-52c9-4b33-aa1f-fb4b1d80811f.jpg?aki_policy=profile_x_medium,2015-07-19
38412234,https://www.airbnb.com/users/show/38412234,Kelly,"I’m an Aussie and I’ve just spent 5 months backpacking through South/Central America and now live in Dublin with my partner. I love all the usual fine things in life- running, red wine and coffee!",N/A,0,100,false,https://a0.muscache.com/im/pictures/user/fb061df1-826b-46e4-9327-846abb3b6f76.jpg?aki_policy=profile_x_medium,2015-07-14
127935371,https://www.airbnb.com/users/show/127935371,Gabriela,"We are very busy family, most of the time we are not at home! We are very friendly and clean. Please before book your bed with us read the description of each room. If you need any extra description or photos you can request it by message! Big thank you!",a few days or more,0,99,false,https://a0.muscache.com/im/pictures/user/a47075cd-1165-412d-9b9b-3b32c9cd7f00.jpg?aki_policy=profile_x_medium,2017-04-28
55568428,https://www.airbnb.com/users/show/55568428,David,"My name is David and I’m 36. I know my name sounds English but I'm from Brazil. I came to Ireland to learn English, to live a new life and travel around the world. I'm working in Bunsen Burgers. It's the best burger in Dublin! You should try it. Be welcome to my home!",N/A,0,0,true,https://a0.muscache.com/im/pictures/user/5b1310e5-a447-4989-9e76-5bcc28abdf49.jpg?aki_policy=profile_x_medium,2016-01-21
239721779,https://www.airbnb.com/users/show/239721779,Eileen,My name is Eileen I have been in the hospitality business for 21 years,N/A,0,100,true,https://a0.muscache.com/im/pictures/user/8f2e2bad-fb3f-449d-afbd-b9b1e847032e.jpg?aki_policy=profile_x_medium,2019-01-29
45554584,https://www.airbnb.com/users/show/45554584,Chris,,N/A,0,0,false,https://a0.muscache.com/im/users/45554584/profile_pic/1443826358/original.jpg?aki_policy=profile_x_medium,2015-10-01
15597312,https://www.airbnb.com/users/show/15597312,David,"I am an outgoing and social guy. For enjoyment, I like running, reading, theatre, movies, and cultural events, and going to great restaurants with friends. I also love to travel.",within a few hours,100,90,true,https://a0.muscache.com/im/users/15597312/profile_pic/1400259183/original.jpg?aki_policy=profile_x_medium,2014-05-16
51941626,https://www.airbnb.com/users/show/51941626,Denise,"Community worker (Denise) and musician (Finbarr). We enjoy gardening, cycling, music, travel, and cooking.",within a day,100,83,true,https://a0.muscache.com/im/pictures/user/36f6fd1c-2954-4309-8540-e3eae34a8ca5.jpg?aki_policy=profile_x_medium,2015-12-21
214978510,https://www.airbnb.com/users/show/214978510,Patrick,,within an hour,100,91,false,https://a0.muscache.com/im/pictures/user/8b25dca8-9d2f-4f36-a58a-052eae5027e2.jpg?aki_policy=profile_x_medium,2018-09-12
3708580,https://www.airbnb.com/users/show/3708580,Siobhán,"Quiet and hard-working, I love to travel home and on adventures so, all and all, I'm pretty low profile. I like to spend time with friends over dinner or just quietly reading. A bit of a fitness nut, I also like to spend some time each day in the gym or out for a run.",within a day,100,0,false,https://a0.muscache.com/im/users/3708580/profile_pic/1351524445/original.jpg?aki_policy=profile_x_medium,2012-09-29
176714675,https://www.airbnb.com/users/show/176714675,Catharina,,N/A,0,100,false,https://a0.muscache.com/im/pictures/user/47d362f9-5983-4f65-9a57-92bb0705bf2f.jpg?aki_policy=profile_x_medium,2018-03-05
201280663,https://www.airbnb.com/users/show/201280663,Conn,I'm a well travelled friendly guy now settled back in my hometown Carndonagh in beautiful Inishowen Donegal. I'm looking forward to welcoming guests to my parents former home. And am now delighted to have Noreen s place to offer for the smaller family / couples /small groups .,within an hour,100,100,true,https://a0.muscache.com/im/pictures/user/6ce99247-3f56-4013-b7e8-8f77236b2a53.jpg?aki_policy=profile_x_medium,2018-07-10
